Ticker,Company,score,Close,Market Cap,Change 1M,total yield,ms debt,roic v2,book price,sic,price251ago,opInc,fcf yield,dolVol,comStockEq,ms cem,total return,spitz roic,ms ce,momentum,Sector,Industry,Description,rebalance
MTRX,Matrix Service,0.00,17.35,497522243.46,-7.32,0.03,0.00,0.17,0.69,245086002.96,41.05,40882000.15,0.04,3161138.74,316742006.54,71656001.30,-0.58,0.17,71656001.30,0.74,Energy,Oil & Gas - Services,Provides engineering and construction services,False
WSBF,Waterstone Financial,0.00,16.75,495502881.74,0.30,0.03,377983000.01,0.05,0.83,755134004.40,-6.87,36016999.61,-0.13,1426151.54,409556993.39,,-3.47,0.05,32406000.21,0.98,Financial Services,Banks,Provides banking services,False
NNBR,NN,0.00,14.50,495034306.02,-23.68,0.02,815037988.41,0.03,0.83,1126560963.48,21.49,36456000.68,0.06,2548218.76,326311002.10,14788000.22,-0.31,0.03,14788000.22,0.72,Industrials,Industrial Products,Manufactures precision balls and rollers,False
AOSL,Alpha & Omega,0.00,20.32,494258935.43,-7.05,0.09,2297000.00,0.04,0.53,136257994.48,-97.94,5649000.04,0.02,4283769.86,252734997.07,118774001.52,-1.21,0.04,118774001.52,0.88,Technology,Semiconductors,Developer and supplier of power semiconductors,False
LOB,Live Oak Bancshares,0.00,15.80,493260467.88,9.49,0.00,28073999.81,0.10,0.38,-120758998.62,6.91,23953999.98,-0.62,1021981.19,214151997.54,,1.29,-0.20,362984994.65,0.96,Financial Services,Banks,A nationwide lender to small businesses,False
CAC,Camden National,0.00,33.46,490822704.88,12.28,0.02,559272993.73,0.05,0.76,852996004.39,17.82,44296000.44,0.05,1947159.95,393181000.75,,0.92,0.05,99457998.26,1.00,Financial Services,Banks,A diversified financial services provider,False
ARCB,ArcBest,0.00,24.20,489759252.46,17.93,0.03,237613998.77,0.06,0.94,702371986.40,32.08,35071999.99,0.07,3334237.46,595152994.63,189741002.55,-0.24,0.05,130394998.88,0.92,Industrials,Transportation & Logistics,Provides freight transportation services,False
unknown,unknown,0.00,31.37,483214085.08,4.71,0.24,38562000.11,0.12,0.49,286651000.01,-30.17,33888999.93,0.09,3432988.67,248672999.93,584000.00,-2.04,0.12,584000.00,0.99,unknown,unknown,unknown,False
SALE,RetailMeNot,0.00,8.60,481411000.34,-7.43,0.11,63489999.14,0.04,1.14,303763989.43,29.34,10821999.89,0.09,3806117.06,475540992.09,235267000.01,-0.71,0.04,235267000.01,0.67,Consumer Cyclical,Advertising & Marketing Services,A digital coupon marketplace,False
LION,Fidelity Southern,0.00,19.80,478801750.93,6.00,0.02,473024007.93,0.06,0.65,676884990.07,28.89,47973999.54,0.10,2431252.24,347770001.22,,-0.30,0.07,143908999.69,0.86,Financial Services,Banks,A bank holding company,False
ANH,Anworth Mortgage Asset,0.00,5.01,472020869.89,5.25,0.12,37380000.35,0.06,1.26,622533997.09,-1.81,39619002.08,0.00,2636503.26,602251009.34,,-4.09,0.06,17097000.12,0.97,Real Estate,REITs,A real estate investment trust,False
HCKT,The Hackett Group,0.00,15.34,471775332.89,-4.72,0.09,21549000.38,0.33,0.18,82644000.78,19.04,27119000.45,0.07,1740428.08,76713000.82,15618000.13,-0.18,0.33,15618000.13,0.79,Industrials,Business Services,Provides business support services,False
AVD,American Vanguard,0.00,15.70,471339310.05,-0.32,0.00,44488000.58,0.06,0.60,315970999.60,5.91,19100000.12,0.12,1485199.38,278077005.64,6593999.93,1.66,0.06,6593999.93,0.89,Basic Materials,Agriculture,A specialty and agricultural products company,False
CHUY,Chuy's Holdings,0.00,28.25,469243463.37,7.66,0.00,0.00,0.15,0.32,139926001.87,33.67,21496000.00,-0.00,5843453.15,153870002.09,13943999.76,-0.16,0.15,13943999.76,0.75,Consumer Cyclical,Restaurants,Operates a full-service restaurant,False
BCOR,Blucora,0.00,13.40,464985035.90,17.85,0.00,450024999.88,0.03,0.81,830364993.50,-17.33,22613999.15,0.12,3974533.60,451505001.33,75657000.33,-1.77,0.03,71164999.05,1.00,Technology,Online Media,Provides technology-enabled financial solutions,False
HAYN,Haynes International,0.00,33.12,463546532.24,-6.31,0.03,4575000.03,0.04,0.81,297084997.38,52.85,12195999.79,0.02,2880119.83,336927996.24,44417999.59,-0.36,0.04,44417999.59,0.80,Industrials,Industrial Products,A producer of nickel- and cobalt-based alloys,False
NC,NACCO Industries,0.00,78.95,462963574.55,14.21,0.03,137306000.75,0.11,0.37,289348003.98,11.40,32858999.27,0.15,1168940.57,196308001.06,44266000.85,6.02,0.11,44266000.85,1.00,Consumer Cyclical,Manufacturing - Apparel & Furniture,Designs small electric & specialty housewares,False
RUTH,Ruth's Hospitality Group,0.00,15.55,461530767.96,11.15,0.12,37999999.57,0.42,0.15,109485999.66,23.59,45493999.80,0.06,3514589.55,75440000.06,3954000.01,-0.33,0.42,3954000.01,0.84,Consumer Cyclical,Restaurants,A restaurant company in the dining segment,False
KNSL,Kinsale Capital Group,0.00,23.97,461311560.97,11.80,0.00,29682999.89,0.27,0.26,137271999.55,123.97,34866999.63,0.16,1948638.64,129824997.54,28888999.98,-0.81,0.25,22236000.30,1.00,Financial Services,Insurance - Property & Casualty,An insurance holding company,False
HWKN,Hawkins,0.00,41.10,459492542.96,-2.38,0.02,113672999.85,0.12,0.49,309849004.13,38.58,36069999.99,0.04,1538308.76,212826003.70,16650000.13,0.09,0.12,16650000.13,0.92,Basic Materials,Chemicals,Distributes bulk chemicals and blends,False
PKOH,Park-Ohio Holdings,0.00,34.65,457563003.97,1.26,0.04,434000001.86,0.14,0.49,590299993.74,47.72,79600000.33,0.11,1359006.79,214300000.63,57999999.15,-0.26,0.14,57999999.15,0.80,Industrials,Industrial Distribution,An industrial supply chain logistics company,False
POWL,Powell Industries,0.00,37.94,456309385.69,-0.24,0.06,2400000.02,0.07,0.77,247649009.91,24.99,18141999.98,0.12,1290349.34,334600005.90,89351001.24,0.56,0.07,89351001.24,0.93,Industrials,Industrial Products,Designs systems for control of electrical energy,False
TSC,TriState Capital Holdings,0.00,17.10,455676796.33,5.36,0.01,239460001.45,0.07,0.71,461862991.14,-12.64,38873000.30,0.05,1065402.20,343138996.11,,-2.35,0.08,120735999.02,0.97,Financial Services,Banks,A bank holding company,False
CCS,Century Communities,0.00,19.85,452862308.16,-2.93,0.01,450330998.39,0.08,1.07,878573024.20,15.98,70340998.66,-0.21,1515668.51,445596008.22,17353999.69,0.24,0.08,17353999.69,0.92,Consumer Cyclical,Homebuilding & Construction,A real estate company,False
VLGEA,Village Super Market,0.00,30.60,452233463.10,-3.53,0.04,44416000.87,0.20,0.63,227772000.99,12.27,44328999.49,0.10,1161732.59,271735002.44,88378999.31,1.58,0.20,88378999.31,0.93,Consumer Defensive,Retail - Defensive,Owns & operates supermarkets,False
AHH,Armada Hoffler Properties,0.00,13.48,448926346.89,6.65,0.05,513992998.53,0.03,0.22,800070983.73,-13.33,26221000.33,-0.30,3840728.42,309968005.79,23889999.87,-2.06,0.03,23889999.87,0.89,Real Estate,REITs,A real estate development company,False
MED,Medifast,0.00,38.70,447749514.73,-0.13,0.04,56000.00,1.99,0.20,37864999.31,16.70,25778999.72,0.06,3579462.48,94928999.33,82055999.31,1.36,0.68,57120000.00,0.93,Consumer Cyclical,Retail - Apparel & Specialty,Provides weight loss & weight management products,False
ZUMZ,Zumiez,0.00,23.20,446955923.93,4.18,0.09,,0.14,0.49,260647003.23,-13.43,31651000.48,0.05,9346828.66,280247000.56,52339999.11,-2.73,0.12,19599999.91,0.99,Consumer Cyclical,Retail - Apparel & Specialty,A specialty retailer,False
OFG,OFG Bancorp,0.00,10.85,443967690.38,9.49,0.02,142066998.03,0.04,1.57,378706002.95,2.35,37936000.91,0.13,2578379.63,748933999.10,,3.74,0.10,512294998.73,0.98,Financial Services,Banks,A financial holding company,False
OSUR,OraSure Technologies,0.00,7.49,443136624.69,-4.22,0.02,,0.31,0.41,62945997.20,-17.34,17284000.39,0.07,5833016.89,176481996.34,121153998.43,-1.43,0.28,113535998.37,0.84,Healthcare,Medical Instruments & Equipment,Provides oral fluid diagnostic products,False
EBF,Ennis,0.00,15.10,439177927.66,-5.27,0.05,30000000.49,0.23,0.64,196895002.64,38.26,45835999.74,0.14,2259774.07,252120004.40,85224998.93,-0.59,0.23,85224998.93,0.70,Industrials,Industrial Products,Produces and sells business forms and apparels,False
GOOD,Gladstone Commercial,0.00,17.22,438611186.88,-0.92,0.09,516186005.13,0.05,0.55,733352022.49,7.40,33813999.87,-0.04,2632461.18,225913000.29,15919000.19,1.53,0.05,8746999.97,0.90,Real Estate,REITs,A real estate investment trust,False
HRTG,Heritage Insurance Hldgs,0.00,11.57,438440371.89,-5.16,0.02,,0.45,1.06,229415011.22,62.77,102805003.35,0.49,2335657.02,372367006.80,142951997.31,-0.81,0.45,142951997.31,0.49,Financial Services,Insurance - Property & Casualty,An insurance holding company,False
HBNC,Horizon Bancorp,0.00,28.73,434146841.75,-3.14,0.02,609306987.94,0.04,0.66,871110999.85,20.60,33890999.93,0.08,1014534.09,345525002.86,,0.42,0.04,83720999.56,0.93,Financial Services,Banks,Provides commercial & retail banking services,False
SPKE,Spark Energy,0.00,25.55,428732251.67,1.07,0.06,23746999.66,1.13,0.06,40085999.37,-21.12,45100000.86,0.50,4359614.45,23600999.62,7262000.10,-2.28,1.13,7262000.10,0.73,Utilities,Utilities - Regulated,Provides independent retail energy services,False
LDR,Landauer,0.00,43.70,427179877.25,0.41,0.03,112299999.33,0.23,0.05,122002000.02,33.51,27999000.06,0.05,2124022.43,21677000.28,11975000.13,0.34,0.23,11975000.13,0.89,Technology,Computer Hardware,Provides technical and analytical services,False
TGH,Textainer Group Holdings,0.00,7.55,423865072.29,-0.26,0.10,2590046968.48,0.04,2.75,3659370008.31,56.29,137937998.43,-0.11,1982056.79,1174077014.57,212700999.74,-0.85,0.04,104754000.43,0.48,Industrials,Consulting & Outsourcing,Lessor of intermodal containers,False
XIN,Xinyuan Real Estate Co,0.00,5.33,421599632.40,-11.76,0.13,1998443800.35,0.05,2.60,2505291542.41,-43.55,113721817.31,0.61,2141560.86,923677050.14,449227544.16,-1.13,0.05,416829322.32,0.76,Real Estate,Real Estate Services,A real estate developer & property manager,False
TNP,Tsakos Energy Navigation,0.00,4.03,420972300.61,-19.88,0.07,1546972986.30,0.06,4.11,2688121038.41,58.03,150655000.26,-0.03,2044519.27,1395074981.44,254575999.38,-0.93,0.06,253926997.95,0.46,Industrials,Transportation & Logistics,Seaborne crude & petroleum product services,False
OLP,One Liberty Properties,0.00,23.34,419515852.91,0.91,0.07,376776997.46,0.05,0.65,605540001.47,21.82,31891999.77,-0.15,1113796.64,264320000.14,35557000.39,0.14,0.05,35557000.39,0.91,Real Estate,REITs,Owns & manages diversified portfolio properties,False
MLAB,Mesa Laboratories,0.00,118.99,419180181.52,-2.92,0.01,52750000.22,0.12,0.21,137950000.09,111.10,16262000.10,0.00,1189938.77,90269999.27,5069999.95,0.08,0.12,5069999.95,0.91,Healthcare,Medical Instruments & Equipment,Develops quality control & biological instruments,False
DAKT,Daktronics,0.00,8.39,418546614.83,-5.73,0.04,191000.00,0.03,0.54,170558996.62,24.57,4377999.82,0.05,2835143.07,200145996.06,49977998.99,-0.64,0.03,29778000.49,0.83,Technology,Computer Hardware,Designs & manufactures electronic display systems,False
NXRT,NexPoint Residential Trst,0.00,18.57,418104696.53,4.33,0.04,652325011.60,0.02,0.58,850997022.22,-23.95,19596902.62,-0.22,2663406.14,227222004.43,28550000.38,-1.81,0.02,28550000.38,0.87,Real Estate,REITs,A real estate investment trust,False
PETS,PetMed Express,0.00,19.30,416286383.41,-5.02,0.04,,0.95,0.22,36059002.87,5.17,34337999.30,0.02,3501348.09,87955001.38,51895999.14,2.88,0.95,51895999.14,0.92,Consumer Defensive,Retail - Defensive,A nationwide pet pharmacy,False
CARB,Carbonite,0.00,16.95,415346802.83,7.89,0.02,,0.17,-0.00,-47672998.86,-49.23,-8110999.86,-0.01,5601391.75,1433999.98,49106999.69,-1.34,0.17,49106999.69,0.99,Technology,Application Software,Provides cloud backup solutions,False
BHBK,Blue Hills Bancorp,0.00,15.95,410591860.86,8.06,0.08,208699996.23,0.02,0.91,561386988.73,4.65,10136000.02,0.04,1084627.82,389688994.99,,2.45,0.02,37001999.75,0.97,Financial Services,Banks,Provides financial services,False
FDEF,First Defiance Financial,0.00,39.51,400704271.64,-10.95,0.04,200760003.27,0.08,0.82,388100999.80,39.54,40102999.36,0.07,1405581.28,292138000.45,,0.02,0.10,104797000.14,0.86,Financial Services,Banks,A bank and insurance holding company,False
RSO,Resource Capital,0.00,12.35,399231813.64,1.56,0.22,1575219028.52,0.02,2.02,2287601063.32,9.18,34731999.86,-0.00,1791774.00,777549016.03,,0.55,0.02,65166998.96,0.90,Real Estate,REITs,A real estate finance company,False
FLXS,Flexsteel Industries,0.00,42.88,398305546.44,-14.65,0.02,0.00,0.21,0.64,171358996.42,49.30,36392999.50,0.14,1541774.49,214026998.05,42667999.81,-0.12,0.21,42667999.81,0.80,Consumer Cyclical,Manufacturing - Apparel & Furniture,Provides upholstered and wood furniture,False
WSR,Whitestone,0.00,12.83,396805364.38,1.34,0.09,549671000.21,0.03,0.67,791150017.75,6.71,25083000.29,-0.12,2278425.09,250264995.03,9241999.86,1.08,0.03,8785999.93,0.79,Real Estate,REITs,Owns and operates commercial properties,False
TNK,Teekay Tankers,0.00,2.18,395439007.21,-20.73,0.14,966650993.38,0.08,2.67,1818087964.39,71.73,137326000.01,0.56,3688506.85,910674004.94,59236999.19,-0.97,0.08,59236999.19,0.28,Industrials,Transportation & Logistics,Owns oil tankers,False
CSV,Carriage Services,0.00,24.26,393606921.28,4.25,0.01,332483994.21,0.10,0.43,505579997.87,20.81,48425999.32,0.04,1865404.47,173951000.38,854999.99,0.17,0.10,854999.99,0.95,Consumer Cyclical,Personal Services,Provides death care services and merchandise,False
CPLP,Capital Product Partners,0.00,2.81,392534829.51,-13.27,0.17,590527001.08,0.06,2.72,1407812016.03,59.65,76917999.27,0.25,2555681.26,922845018.09,105560001.75,-0.94,0.06,105560001.75,0.42,Industrials,Transportation & Logistics,"Owner of tanker, container & drybulk vessels",False
DHT,DHT Holdings,0.00,3.50,391203806.92,-19.17,0.25,684864996.23,0.04,2.05,1281521999.97,56.65,53563001.97,-0.31,10626057.11,668199010.17,71541999.37,-0.92,0.04,71541999.37,0.43,Industrials,Transportation & Logistics,A crude oil tanker company,False
KE,Kimball Electronics,0.00,14.80,390230237.03,9.23,0.03,9000000.04,0.12,0.81,288348007.23,-20.48,35623000.11,0.04,1102308.58,329367003.52,50019000.19,-1.72,0.12,50019000.19,1.00,Technology,Computer Hardware,Contract electronic manufacturing services company,False
FLY,Fly Leasing,0.00,12.09,386503208.29,0.08,0.29,2174211008.57,0.10,1.57,2424681045.91,19.02,234198999.65,-0.63,1570624.58,632597996.18,382128004.34,-0.34,0.10,382128004.34,0.87,Industrials,Consulting & Outsourcing,A lessor of jet aircraft,False
CECE,CECO Environmental,0.00,10.26,384858755.74,-4.29,0.03,152528999.12,0.04,0.69,337095991.23,6.62,12283999.95,0.16,1751938.44,241172998.47,56605999.94,0.59,0.04,56605999.94,0.88,Industrials,Industrial Products,Air pollution control product and service provider,False
AFAM,Almost Family,0.00,40.15,381942300.78,8.48,0.00,147675002.57,0.08,0.69,432975997.22,48.04,33384999.61,0.06,2557191.95,291215004.77,5913999.95,-0.16,0.08,5913999.95,0.90,Healthcare,Health Care Providers,Provider of home health services,False
IESC,IES Holdings,0.00,15.10,381622885.26,-7.19,0.00,30248000.20,0.18,0.37,127841001.75,-84.90,23405999.71,0.05,1198582.74,120400002.22,22806999.64,-1.18,0.18,22806999.64,0.85,Industrials,Engineering & Construction,Provides construction and maintenance services,False
OMN,Omnova Solutions,0.00,7.45,380868192.74,-11.83,0.02,513499996.80,0.08,0.39,573599977.21,0.41,47999999.83,0.07,2470003.69,130399998.96,70299999.43,17.18,0.08,70299999.43,0.72,Basic Materials,Chemicals,Produces emulsion polymers & specialty chemicals,False
UIHC,United Insurance Holdings,0.00,11.19,367510255.68,-25.60,0.02,25133999.57,0.31,1.07,145052996.32,53.48,44849999.87,0.37,1817913.51,259475001.59,139556002.45,-0.79,0.31,139556002.45,0.57,Financial Services,Insurance - Property & Casualty,Property and casualty insurance company,False
CFI,Culp,0.00,28.75,366378074.66,-4.01,0.01,6999999.94,0.33,0.37,92885998.00,28.72,29550999.85,0.06,1465176.39,131434999.45,47983000.66,0.01,0.32,45549000.63,0.85,Consumer Cyclical,Homebuilding & Construction,"Manufactures, sources & markets mattress fabrics",False
LMAT,LeMaitre Vascular,0.00,21.77,366341354.77,11.93,0.01,,0.30,0.21,52039999.20,-36.21,15515999.87,0.03,3071226.25,86689999.58,34649999.30,-1.61,0.30,34649999.30,1.00,Healthcare,Medical Instruments & Equipment,Provides medical devices & implants,False
SPOK,Spok Holdings,0.00,17.00,366133674.77,-3.02,0.06,,0.11,0.95,209992999.58,23.08,23999000.56,0.08,1552891.92,332454003.45,122461000.80,-0.24,0.11,122461000.80,0.83,Communication Services,Communication Services,Provides wireless communications solutions,False
JOUT,Johnson Outdoors,0.00,35.37,364767711.37,-3.15,0.01,7446999.86,0.20,0.60,144943998.33,-22.60,28961000.52,0.10,1329698.34,213098998.70,75602000.87,-2.58,0.20,75602000.87,0.94,Consumer Cyclical,Travel & Leisure,Manufacturer of outdoor recreation products,False
AHP,Ashford Hospitality Prime,0.00,12.49,361584037.59,-11.10,0.11,766029995.24,0.04,0.95,946515992.97,27.35,38601999.08,-0.32,2626480.58,309110999.29,128625001.87,-0.53,0.04,128625001.87,0.78,Real Estate,REITs,A real estate investment trust,False
CNXC,CNX Coal Resources,0.00,17.80,359943081.96,6.65,0.12,204785001.31,0.07,0.55,424292997.60,-27.15,31181999.55,0.12,1150395.33,225821995.44,6313999.96,-1.71,0.07,6313999.96,0.98,Basic Materials,Coal,Engaged in thermal coal operations,False
BBSI,Barrett Business Services,0.00,46.07,359358320.50,-3.24,0.02,12222999.91,0.89,0.16,65088999.50,26.31,14809000.06,0.26,2784187.16,53287999.73,48792999.04,0.78,0.23,422000.01,0.92,Industrials,Employment Services,Offers business management solutions,False
PFLT,PennantPark Floating Rate,0.00,12.58,353638878.34,-5.56,0.09,190374981.32,0.04,1.09,541223209.06,5.24,22818872.46,-0.51,1107774.65,367638635.83,16790402.19,1.62,0.04,16790402.19,0.92,Financial Services,Asset Management,An investment company,False
HTBK,Heritage Commerce,0.00,10.84,353313464.54,-0.28,0.03,0.00,0.15,0.64,-83072990.86,11.66,39557999.86,0.08,1102063.25,261319005.20,,-0.04,-0.48,344391995.31,0.89,Financial Services,Banks,A bank holding company,False
PIR,Pier 1 Imports,0.00,4.55,353189146.69,3.41,0.16,221667003.78,0.09,0.68,441338005.32,42.22,41117999.68,0.25,10762471.31,258009998.18,38338999.86,-0.89,0.09,38338999.86,0.62,Consumer Cyclical,Retail - Apparel & Specialty,Retailer of imported decorative home furnishings,False
CPSI,CPSI,0.00,22.90,352672511.22,-12.43,0.10,155661997.64,0.05,0.51,308255003.34,66.29,14888512.78,0.02,5738305.16,156249000.02,3656000.06,-0.62,0.05,3656000.06,0.40,Technology,Application Software,A healthcare information technology company,False
unknown,unknown,0.00,27.10,348172589.93,-5.94,0.11,202746481.05,0.05,1.09,544390521.17,19.35,25850180.34,0.16,4383587.65,351751791.31,,0.55,0.05,10107753.82,0.87,unknown,unknown,unknown,False
HSII,Heidrick & Struggles Intl,0.00,18.65,344689193.92,-4.60,0.03,,0.20,0.77,165789998.41,53.87,32853000.59,0.07,1272443.38,265764998.46,99974998.54,-0.64,0.20,99974998.54,0.63,Industrials,Employment Services,Provides consulting services,False
AI,Arlington Asset Investmnt,0.00,14.57,339879170.90,2.46,0.17,73601000.48,0.06,1.29,344490994.82,8.68,28706999.48,0.28,3001538.51,434187992.55,,0.97,0.08,163298001.67,0.94,Financial Services,Banks,An investment firm,False
KMG,KMG Chemicals,0.00,27.77,332475020.20,1.31,0.00,35799999.88,0.17,0.44,166561000.08,-8.16,27571000.19,0.08,1113345.37,143188997.07,12428000.04,-4.42,0.17,12428000.04,0.92,Basic Materials,Chemicals,Manufactures & distributes specialty chemicals,False
