Ticker,Company,score,Close,Market Cap,Change 1M,total yield,ms debt,roic v2,book price,sic,price251ago,opInc,fcf yield,dolVol,comStockEq,ms cem,total return,spitz roic,ms ce,momentum,Sector,Industry,Description,rebalance
MANH,Manhattan Associates,0,51.46,4125881473.57,-8.09,0.04,,2.47,0.05,76203004.3,82.96,188478995.47,0.04,33506929.87,187034002.7,110830997.87,-0.38,2.47,110830997.87,0.67,Technology,Application Software,Offers supply chain commerce software solutions,False
NUAN,Nuance Communications,0,14.03,4055502143.47,0.72,0.19,2443125950.41,0.03,0.46,3678324903.85,32.6,121748997.97,0.13,30231782.91,1794253982.76,597084007.01,-0.57,0.03,559055001.58,0.65,Technology,Application Software,Provides voice and language solutions,False
TDC,Teradata,0,27.5,4042399977.1,-7.69,0.05,574999988.3,0.38,0.26,518999996.01,28.08,197000000.71,0.09,49152343.4,932000018.17,988000014.21,-0.02,0.38,988000014.21,0.84,Technology,Computer Hardware,Data warehousing company,False
RAX,Rackspace Hosting,0,31.99,3986767345.78,0.66,0.12,646600008.22,0.25,0.24,1059800010.75,26.52,263499994.67,0.05,128429422.86,957500010.46,544299989.08,0.21,0.25,544299989.08,1,Technology,Application Software,Manages hosting & cloud computing services,False
NICE,NICE,0,68.21,3984704270.83,2.33,0.03,,0.15,0.36,1150059008.54,57.01,162564001.15,0.05,7218214.67,1451066024.72,389527998.39,0.21,0.14,301007002.92,0.99,Technology,Application Software,Provides software solutions,False
FICO,Fair Isaac,0,114.82,3844170478.9,-4.05,0.02,600999989.76,0.18,0.12,910886009.65,83.13,165849002.63,0.05,22904271.02,428041005,118154999.77,0.38,0.18,118154999.77,0.86,Technology,Application Software,Provides decision management applications,False
TDY,Teledyne Technologies,0,105.89,3740502817.25,3.18,0.03,612999988.23,0.13,0.4,2058600014.73,89.23,261800006.43,0.06,10999112.44,1545099990.17,99499999.27,0.19,0.13,99499999.27,0.96,Technology,Computer Hardware,Provides sophisticated electronic components,False
BRCD,Brocade Communications,0,12.32,3700030998.55,36.43,0.18,1593388010,0.12,0.5,2901116959.48,-5.01,343445997.3,0.07,90759279.47,2460803022.97,1153074018.96,-3.5,0.12,1153074018.96,1,Technology,Computer Hardware,Supplier of networking equipment,False
NATI,National Instruments,0,28.5,3652432212.92,2.3,0.03,25000000.19,0.16,0.3,831758983.9,33.37,120478998.17,0.03,14309073.38,1107410991.82,352929002.42,-0.12,0.15,300651999.16,0.9,Technology,Application Software,Manufactures & sells software & hardware products,False
LOGI,Logitech International,0,24.9,3632533588,9.55,0.04,,0.49,0.18,320832997.8,-43.57,158135999.87,0.06,12189005.24,716033995.68,395200992.36,-1.58,0.49,395200992.36,0.99,Technology,Computer Hardware,Computer input device manufacturer,False
CRUS,Cirrus Logic,0,56.12,3320847052.29,3.89,0.02,139999997.12,0.24,0.27,995884010.15,-34.57,212251003.44,0.04,63070795.88,969148016.24,229350999.36,-2.62,0.21,113263997.92,1,Technology,Semiconductors,Develops mixed-signal integrated circuits,False
MPWR,Monolithic Power Systems,0,78.68,3259626667.02,-0.56,0.01,,0.31,0.13,306818997,54.99,48696000.32,0.02,29023894.25,416298000.5,259062994.92,0.45,0.16,109479001.32,0.98,Technology,Semiconductors,Provides power solutions,False
MDSO,Medidata Solutions,0,49.66,3205621605.87,-9.2,0.02,259851003.92,0.14,0.13,573796984.68,38.94,42386000.5,0.02,22459991.26,379110992.8,330068003.31,0.28,0.07,65164998.85,0.88,Technology,Application Software,Provides cloud-based solutions for life sciences,False
JCOM,j2 Global,0,69.29,3198078559.98,8.03,0.02,599462998.29,0.19,0.28,1212093982.73,81.5,227458999.07,0.07,23752752.19,898193986.58,325471001.9,-0.13,0.19,285563005.65,0.83,Technology,Application Software,Provides Internet services,False
ELLI,Ellie Mae,0,106.68,3181671743.02,6.84,0,117000,0.19,0.18,286094010,39.47,46188000.12,0.01,38190814.33,630515993.48,388226998.15,1.7,0.16,344538993.54,1,Technology,Application Software,Provides on-demand software solutions,False
BLKB,Blackbaud,0,61.96,3152389364.14,-3.65,0.01,375016993.15,0.08,0.08,591274986.65,63.05,48446999.62,0.03,17847029.49,232719995.49,16461999.85,-0.01,0.08,16461999.85,0.87,Technology,Application Software,Provides software & related services,False
LDOS,Leidos Holdings,0,43.51,3150809299.28,5.22,0.06,3469999940.49,0.06,0.48,6137000043.51,65.41,367000006.88,0.06,127790895.81,3116000011.85,449000007.35,-0.31,0.06,449000007.35,0.74,Technology,Application Software,Provides systems integration & technical services,False
IDTI,Integrated Device Tech,0,22.76,3102901626.75,8.12,0.13,278798003.94,0.17,0.23,887359017.05,34.41,104536001.31,0.06,45657388.44,722433014.92,374233993.09,-0.34,0.12,113871999.44,0.79,Technology,Semiconductors,Provides mixed signal semiconductor solutions,False
ENR,Energizer Holdings,0,46.21,3092718058.39,-3.12,0.02,995700008.53,0.51,0,425800011.57,32.22,217199998.64,0.06,29140268.78,-2799999.98,567100004.13,0.47,0.51,567100004.13,0.88,Technology,Computer Hardware,Manufacturer of household batteries,False
SAIC,Science Applications Intl,0,71.01,3067757741.92,3.26,0.06,1044999989.09,0.2,0.12,1292999973.53,16.61,254000002.81,0.06,17085108.49,363000000.5,115000001.42,3.35,0.2,115000001.42,1,Technology,Application Software,Offers engineering and technical services,False
ENS,EnerSys,0,66,3004712672.99,-1.99,0.07,620610001.14,0.17,0.36,1232194965.3,61.22,206940998.33,0.08,24585229.89,1025143979.27,413559007,0.09,0.17,413559007,0.91,Technology,Computer Hardware,Manufactures & distributes industrial batteries,False
TECD,Tech Data,0,75.76,2982969029.84,-9.12,0.01,361964003.13,0.19,0.79,1773063005.65,78.02,339167997.78,0.01,44676052,2108145996.13,697047013.92,-0.03,0.19,697047013.92,0.86,Technology,Computer Hardware,Distributes information technology products,False
ISIL,Intersil,0,22.1,2971440183.8,-0.09,0.02,,0.08,0.32,690677987.9,-38.16,56395999.97,0.03,79558914.75,974724983.23,284047005.17,-1.59,0.08,284047005.17,1,Technology,Semiconductors,Manufactures analog & digital integrated circuits,False
GRPN,Groupon,0,3.96,2959137140.18,-21.74,0.1,176472998.13,0.67,0.15,-182035990.54,-42.17,-122610000.79,0,38284849.93,331238004.81,689746994.55,-1.09,0.67,689746994.55,0.67,Technology,Online Media,Provides e-commerce services,False
BDC,Belden,0,63.79,2905878010.27,-4.18,0,1693431984.95,0.09,0.53,2357071988.01,63.65,222194997.15,0.09,23175379.87,1411944973.63,748304994.7,0.01,0.09,748304994.7,0.85,Technology,Computer Hardware,Provides signal transmission solutions,False
LFUS,Littelfuse,0,141.54,2892193503.06,12.31,0.01,440456006.88,0.11,0.25,1049338008.03,114.45,119510001.49,0.03,15796311.79,803376011.74,198455000.53,0.25,0.11,194494000.7,0.99,Technology,Computer Hardware,Supplier of circuit protection products,False
MENT,Mentor Graphics,0,29.39,2859644007.81,8.49,0.07,248781004.4,0.08,0.38,1189832001.39,22.81,99326999.79,0.06,46735661.72,1206846998.72,265796003.52,0.3,0.08,265796003.52,1,Technology,Application Software,An electronic design automation company,False
COHR,Coherent,0,116.57,2688660507.32,5.44,0.02,20000000.38,0.24,0.31,530875016.09,32.15,127614002.51,0.03,17926136.01,910828013.11,399952993.37,2.63,0.24,399952993.37,1,Technology,Computer Hardware,Supplier of photonics-based solutions,False
MKSI,MKS Instruments,0,50.1,2664082389.78,4.46,0.02,650595987.97,0.08,0.44,1499261006.92,8.54,116958002.64,0.04,17237587.42,1215539020.03,419978003.76,4.95,0.08,366874001.09,0.99,Technology,Computer Hardware,Provides instruments & process control solutions,False
CACI,CACI International,0,106.75,2454235719.47,5.85,0,1398681022.65,0.09,0.63,2994134020.18,101.58,269900998.2,0.07,17325682.54,1645121005.13,49668000.2,0.05,0.09,49668000.2,0.97,Technology,Application Software,Provides information technology solutions,False
SLAB,Silicon Laboratories,0,60.55,2445905967.51,5.16,0.02,72500001.12,0.09,0.31,711933981.76,42.33,50990000.08,0.04,14383226.57,787628996.15,279334005,0.43,0.07,148195000.43,0.97,Technology,Semiconductors,Develops analog-interactive & mixed-signal circuit,False
AVX,AVX,0,14.14,2309183690.94,1.8,0.03,,0.09,0.93,1684450978.91,8.38,105100997.35,0.07,1785306.31,2195938973.57,1081903022.11,0.74,0.06,511487997.96,0.99,Technology,Computer Hardware,Provides electronic components & related products,False
LOGM,LogMeIn,0,96.85,2287467777.95,6.04,0.01,37500000.18,0.54,0.08,87382000.57,61.32,9045000.03,0.03,27644077.42,196482000.51,217208995.79,0.58,0.1,146599997.33,1,Technology,Application Software,Provides cloud-based services,False
EFII,Electronics for Imaging,0,42.37,2285465627.05,-10.2,0.04,315037002.89,0.07,0.42,1002606983.1,54.61,47234000.84,0.03,20667129.83,830572982.74,449146990.95,-0.22,0.05,143002998.45,0.86,Technology,Computer Hardware,Engages in digital printing,False
MTSI,MACOM Technology,0,38.1,2272201471.41,-7.23,0.01,345094000.03,0.01,0.22,724884009.78,24.34,7869000.11,0.01,15813877.23,446632008.82,90568001.04,0.57,0.01,66841998.92,0.85,Technology,Semiconductors,Provider of analog semiconductor solutions,False
ACIW,ACI Worldwide,0,17.22,2270788312.43,-7.67,0.03,742656987.83,0.13,0.34,1386506966.37,45.86,175205996.88,0.03,8458098.54,694761998.67,50911999.98,-0.62,0.13,50911999.98,0.71,Technology,Application Software,Provides software products and services,False
PEGA,Pegasystems,0,32.6,2249845700.23,11.91,0.02,,0.32,0.13,261036992.84,21.38,62773999.01,0,9644987.76,327419995.79,129729999.76,0.53,0.24,66383000.39,0.98,Technology,Application Software,Develops customer service management software,False
ITRI,Itron,0,59.2,2132399637.26,7.17,0.01,342697999.62,0.12,0.28,835143020.31,-12.39,100806002.03,0.04,15642264.12,643825012.26,151379998.4,-5.78,0.12,151379998.4,1,Technology,Computer Hardware,Provides solutions to analyze energy & water use,False
SANM,Sanmina,0,28.9,2104091584.36,0.52,0.08,462475009.09,0.13,0.72,1673990016.27,7.62,224784997.94,0.07,11646452.61,1609802994.33,398288004.43,2.79,0.13,398288004.43,0.98,Technology,Computer Hardware,Provides integrated electronics services,False
VSH,Vishay Intertechnology,0,14.3,2069873358.94,2.66,0.02,335151002.87,0.1,0.82,1535739015.45,-9.4,96027001.9,0.08,13280822.43,1675755029.23,1021277005.17,-2.55,0.06,475166994.29,1,Technology,Semiconductors,Manufacturer and supplier of semiconductors,False
RP,RealPage,0,27.8,2062815029.49,14.17,0.01,122855002.06,0.07,0.15,407273009.8,-8.81,26909000.5,0.02,9685787.88,353508006.46,69089999.33,-4.16,0.07,69089999.33,0.99,Technology,Application Software,Provides on demand software solutions,False
SYNA,Synaptics,0,52.16,2039255639.94,-20.29,0.06,228200003.5,0.08,0.38,625599988.47,95.68,46999998.83,0.11,40328396.45,698799998.52,301400003.07,-0.46,0.08,301400003.07,0.57,Technology,Application Software,Developer of human interface solutions,False
NTGR,Netgear,0,50.1,1981723332.18,-7.39,0.02,,0.3,0.47,503475999.69,36.7,111628000.85,0.07,18120114.45,777196004.62,403015992.62,0.37,0.22,273719996.18,0.83,Technology,Communication Equipment,"Designs, develops & markets networking products",False
WBMD,WebMD Health,0,50.93,1937606060.32,1.21,0.01,1043609011.75,0.55,0.14,1237551021.84,35.7,159289999.69,0.03,28347171.41,282542002.23,1038087985.16,0.43,0.13,88600001.05,0.76,Technology,Application Software,Provides healthcare information services,False
TSRA,Tessera Technologies,0,38.25,1867161893.49,-0.75,0.07,,1.19,0.27,454062001.39,23.9,128351000.18,0.07,13896300.05,504463003.29,396255002.76,0.63,0.28,50401000.76,0.97,Technology,Semiconductors,A technology-driven company,False
EBIX,Ebix,0,55.95,1846562639.62,-0.69,0.05,243403999.39,0.17,0.23,577224992.56,-8.9,96118999.75,0.03,11965060.16,411834995.98,80917998.57,-7.32,0.17,78014000.59,0.95,Technology,Application Software,A provider of application software products,False
POWI,Power Integrations,0,64.35,1820833168.13,3.06,0.01,,0.19,0.25,373167998.16,36.37,46056999.97,0.04,8939365.09,469058007.23,226562999.99,0.78,0.12,95890001.68,0.99,Technology,Semiconductors,Provides analog integrated circuits,False
SMTC,Semtech,0,25.35,1818163956.19,-2.43,0.01,247728997.92,0.09,0.33,560825997.03,-13.86,51741000.1,0.05,10293619.02,551983999.18,238886997.94,-2.83,0.09,238886997.94,0.9,Technology,Semiconductors,A supplier of semiconductor products,False
SIMO,Silicon Motion Technology,0,42.23,1806451526.99,-19.81,0.02,35000000.02,0.68,0.28,184777992.09,10.63,120466998.43,0.03,35822432.42,410245994.91,269150997.57,3.03,0.65,260467998.7,0.76,Technology,Semiconductors,A fabless semiconductor company,False
LXFT,Luxoft Holding,0,50.4,1755009333.71,-4.13,0,615000,0.42,0.19,189301000.39,78.71,79522000.84,0.05,15039894.73,320474003.37,131788000.61,-0.36,0.42,131788000.61,0.63,Technology,Application Software,Provides IT solutions,False
PLT,Plantronics,0,47.9,1724301149.54,-5.71,0.05,490334001.92,0.27,0.21,576575009.2,57.22,107790001.37,0.07,6081777.06,330695999.01,422939993.49,-0.15,0.19,244455003.25,0.9,Technology,Communication Equipment,Manufacturer of communication equipment,False
SOHU,Sohu.com,0,35.81,1713434501.07,-15.92,0.01,0,0.17,0.78,-7812027.73,66.69,-46512000.78,0.06,10961111.89,1084272985.31,1356193979.57,-0.46,5.95,1092085013.11,0.61,Technology,Online Media,"Provides online media, search & gaming solutions",False
DBD,Diebold,0,22.15,1616041922.17,-7.21,0.05,2312999960.22,0.02,0.4,2555800027.4,61.94,54399998.8,-0.08,22705413.75,578300001.82,362099993.33,-0.62,0.02,335499996.37,0.59,Technology,Computer Hardware,Provides self-service delivery & security systems,False
PLXS,Plexus,0,46.62,1563979480.1,0.37,0.02,262508997.62,0.13,0.57,746341994.51,19.42,99438997.72,0.07,5666368.68,916796999.94,432964004.75,1.4,0.13,432964004.75,0.98,Technology,Computer Hardware,Provides electronic manufacturing services,False
IIVI,II-VI,0,28,1523963092.97,9.59,0,248206000.39,0.11,0.45,828667007.48,-23.93,93775998.25,0.04,7584937.38,800556998.48,220096004.26,-2.17,0.11,220096004.26,1,Technology,Computer Hardware,Provides opto-electronic components and products,False
HIMX,Himax Technologies,0,7.63,1476687226.33,-9.81,0.02,137999997.19,0.11,0.34,423315997.08,-18.49,43228000.35,0.05,30511183.13,449738997.82,179339996.61,-1.41,0.1,164422999.37,0.64,Technology,Semiconductors,Designs and develops semiconductors,False
BLOX,Infoblox,0,26.45,1466120481.34,0.49,0.06,,0.42,0.15,94678002.94,-35.32,-16765000.06,0.04,47998584.5,218508002.05,258105000.59,-1.75,-0.18,123829998.56,1,Technology,Communication Equipment,Provides automated network control services,False
MANT,Mantech International,0,37.43,1441104789.82,-4.39,0.02,,0.08,0.85,1157697012.25,12.54,92467000.83,0.06,4682275.08,1228598022.23,70900999.11,2.05,0.08,70900999.11,0.9,Technology,Application Software,Provides technological services for defense,False
CYOU,Changyou.com,0,26.73,1421624593.68,1.98,0.01,0,0.5,0.8,476882032.78,-0.37,133111001.9,0.13,10009684.16,1113816018.91,848220001.99,-72.44,0.28,636933991.07,0.89,Technology,Application Software,Developer and operator of online games,False
OMCL,Omnicell,0,31.9,1384998280.44,-12.24,0.01,223243998.85,0.03,0.37,603522001.79,13.49,18631999.78,0.03,5084969.97,427565002.52,47287000.79,1.37,0.03,47287000.79,0.79,Technology,Application Software,Offers automation & business information solutions,False
CSGS,CSG Systems International,0,39.93,1337190773.24,-0.18,0.04,376703999.33,0.39,0.2,488753999.44,32.33,141332997.64,0.07,7410638.6,252270997.07,266137995.41,0.26,0.29,140220998.91,0.87,Technology,Application Software,A business support solutions provider,False
PRGS,Progress Software,0,27.05,1318565981.04,-1.17,0.06,136875001.23,0.13,0.38,398770003.19,17.18,52738999.41,0.07,6814638.04,494579008.28,232684003.74,0.58,0.13,232684003.74,0.91,Technology,Application Software,A software company,False
MEI,Methode Electronics,0,32.95,1292261539.9,-5.72,0.01,53999998.97,0.36,0.4,290600001.8,37.75,105900000.76,0.08,7058580.15,485899998.49,249299998.32,-0.12,0.36,249299998.32,0.89,Technology,Computer Hardware,A manufacturer of component and subsystem devices,False
CCMP,Cabot Microelectronics,0,55.77,1277122280.92,6.05,0.03,155312998.44,0.2,0.34,365482003.8,24.33,74507998.95,0.05,5911636.78,497648000.8,287478995.87,1.31,0.2,287478995.87,0.99,Technology,Semiconductors,Supplier of polishing slurries,False
AVG,AVG Technologies,0,25.35,1266314158.46,1.2,0.05,218646002.83,0.32,0.08,218884002.12,-4.05,70062998.74,0.06,13764756.7,96953001.02,96715000.91,-7.26,0.32,96715000.91,0.99,Technology,Application Software,Provides antivirus and Internet security products,False
OCLR,Oclaro,0,8.77,1264183093.05,4.53,0,5230000.02,0.23,0.26,155131004.97,-148.42,35733000.52,-0.02,39951341.91,378481003.18,228579999.33,-1.06,0.23,228579999.33,0.95,Technology,Semiconductors,Provides lasers and optical components,False
EVTC,Evertec,0,14.6,1242230388.63,-7.01,0.07,641529997.3,0.16,0.1,698734001.21,30.74,109314998.55,0.1,4306573.14,102188998.04,44984999.32,-0.51,0.16,44984999.32,0.83,Technology,Application Software,A transaction processing company,False
OSIS,OSI Systems,0,67.64,1239368929.39,0.99,0.04,347304000.91,0.03,0.42,771045001.48,87.22,24776000.64,0.01,11644100.78,546706992.14,122965997.6,-0.23,0.03,122965997.6,0.71,Technology,Computer Hardware,Manufactures electronic systems & components,False
BHE,Benchmark Electronics,0,25.75,1221822900.48,1.82,0.05,226535996.74,0.08,1.05,925170011.44,-1.73,73995001.5,0.18,6142375.42,1334316990.98,635682990.66,-15.93,0.08,635682990.66,1,Technology,Computer Hardware,Provides electronic manufacturing services,False
SYKE,Sykes Enterprises,0,26.53,1210794969.33,-1.16,0.01,271999996.41,0.13,0.64,714770991.63,41.72,92341999.75,0.05,4977913.26,726094006.82,283323001.66,-0.36,0.13,283323001.66,0.83,Technology,Application Software,Provides customer contact management solutions,False
IRBT,iRobot,0,50.93,1195360309.91,18.91,0.08,,0.38,0.26,199965009.49,-10.29,61833999.27,0.04,14472612.49,364517002.78,202731000.51,-5.95,0.31,164551997.13,1,Technology,Computer Hardware,Develops robotics & artificial intelligence tech,False
ESE,ESCO Technologies,0,45.4,1193775148.84,0.73,0.02,86458000.77,0.11,0.52,650172999.94,18.87,70316999.85,0.04,3822204.62,604256993.87,40541999.46,1.42,0.11,40541999.46,0.97,Technology,Computer Hardware,Producer of engineered products and systems,False
NSIT,Insight Enterprises,0,28.83,1154591785.69,-11.13,0.05,243904999.98,0.18,0.69,772230012.04,21.1,138709995.98,0.02,4749944.69,704020005.47,175694997.64,0.37,0.18,175694997.64,0.86,Technology,Application Software,Offers information technology solutions,False
ROG,Rogers,0,69.18,1101953500.14,16.25,0.01,79996998.82,0.15,0.51,536323982.59,38.21,78307999.73,0.08,7726131.27,629842987.32,173515997.03,0.81,0.15,173515997.03,1,Technology,Computer Hardware,Manufactures electronic components,False
